0,11
1,25
2,30
3,45
4,65
5,73
6,91
7,102
8,126
9,130
10,145
11,155
12,177
13,180
14,202
15,204
16,229
17,237
18,259
19,264
20,294
21,304
22,318
23,332
24,360
25,367
26,398
27,403
28,427
29,444
30,462
31,470
32,504
33,509
34,520
35,530
36,562
37,568
38,598
39,602
40,631
41,652
42,667
43,671
44,711
45,718
46,744
47,753
48,773
49,773
50,801
51,817
52,848
53,853
54,868
55,868
56,909
57,909
58,922
59,935
60,959
61,968
62,1000
63,1000
64,1024
65,1032
66,1057
67,1057
68,1097
69,1097
70,1110
71,1125
72,1142
73,1156
74,1180
75,1180
76,1217
77,1231
78,1245
79,1245
80,1291
81,1299
82,1311
83,1321
84,1353
85,1353
86,1397
87,1404
88,1425
89,1433
90,1445
91,1452
92,1494
93,1494
94,1513
95,1535
96,1568
97,1568
98,1596
99,1596
100,1619
101,1634
102,1642
103,1642
104,1682
105,1682
106,1714
107,1722
108,1758
109,1758
110,1776
111,1786
112,1807
113,1822
114,1830
115,1836
116,1887
117,1898
118,1906
119,1915
120,1934
121,1944
122,1981
123,1981
124,2005
125,2012
126,2036
127,2036
128,2078
129,2083
130,2091
131,2118
132,2145
133,2145
134,2167
135,2167
136,2206
137,2213
138,2221
139,2236
140,2286
141,2298
142,2306
143,2318
144,2337
145,2337
146,2376
147,2376
148,2396
149,2410
150,2439
151,2449
152,2482
153,2482
154,2490
155,2493
156,2532
157,2540
158,2568
159,2568
160,2588
161,2612
162,2620
163,2620
164,2672
165,2676
166,2704
167,2714
168,2732
169,2732
170,2754
171,2767
172,2804
173,2807
174,2815
175,2815
176,2872
177,2872
178,2893
179,2896
180,2920
181,2930
182,2950
183,2964
184,2982
185,3001
186,3022
187,3022
188,3064
189,3064
190,3072
191,3089
192,3121
193,3121
194,3160
195,3160
196,3200
197,3203
198,3211
199,3221
200,3258
201,3269
202,3277
203,3290
204,3318
205,3331
206,3377
207,3377
208,3391
209,3394
210,3402
211,3411
212,3457
213,3465
214,3473
215,3476
216,3516
217,3523
218,3543
219,3543
220,3581
221,3607
222,3615
223,3615
224,3642
225,3642
226,3667
227,3689
228,3713
229,3713
230,3744
231,3753
232,3767
233,3770
234,3795
235,3795
236,3856
237,3856
238,3878
239,3892
240,3906
241,3918
242,3939
243,3945
244,3967
245,3970
246,3996
247,3996
248,4052
249,4068
250,4076
251,4092
252,4116
253,4116
254,4135
255,4143
256,4174
257,4189
258,4197
259,4197
260,4245
261,4250
262,4268
263,4271
264,4285
265,4285
266,4335
267,4335
268,4367
269,4382
270,4390
271,4411
272,4442
273,4442
274,4450
275,4463
276,4509
277,4509
278,4528
279,4528
280,4542
281,4554
282,4582
283,4591
284,4643
285,4646
286,4671
287,4674
288,4688
289,4688
290,4722
291,4727
292,4749
293,4777
294,4785
295,4794
296,4843
297,4850
298,4858
299,4861
300,4886
301,4891
302,4926
303,4926
304,4969
305,4972
306,4995
307,4995
308,5034
309,5034
310,5042
311,5068
312,5082
313,5082
314,5097
315,5115
316,5154
317,5157
318,5179
319,5184
320,5224
321,5238
322,5246
323,5249
324,5272
325,5279
326,5327
327,5327
328,5341
329,5354
330,5362
331,5367
332,5429
333,5429
334,5443
335,5446
336,5481
337,5497
338,5522
339,5529
340,5550
341,5565
342,5573
343,5573
344,5604
345,5604
346,5637
347,5658
348,5697
349,5697
350,5712
351,5717
352,5731
353,5745
354,5753
355,5753
356,5820
357,5822
358,5830
359,5847
360,5881
361,5886
362,5901
363,5901
364,5930
365,5944
366,5967
367,5970
368,5999
369,5999
370,6031
371,6046
372,6067
373,6078
374,6121
375,6121
376,6149
377,6152
378,6160
379,6160
380,6202
381,6221
382,6229
383,6241
384,6255
385,6255
386,6295
387,6303
388,6338
389,6341
390,6349
391,6354
392,6406
393,6406
394,6414
395,6424
396,6469
397,6469
398,6484
399,6493
