0,27
1,41
2,60
3,84
4,106
5,120
6,150
7,171
8,183
9,209
10,227
11,246
12,263
13,289
14,302
15,321
16,355
17,366
18,399
19,403
20,421
21,449
22,460
23,480
24,512
25,525
26,542
27,564
28,591
29,616
30,622
31,642
32,663
33,683
34,723
35,728
36,760
37,760
38,781
39,805
40,837
41,847
42,876
43,890
44,904
45,943
46,943
47,963
48,986
49,1001
50,1020
51,1055
52,1062
53,1081
54,1105
55,1122
56,1161
57,1164
58,1184
59,1209
60,1230
61,1246
62,1276
63,1283
64,1305
65,1324
66,1346
67,1362
68,1387
69,1415
70,1435
71,1446
72,1461
73,1495
74,1507
75,1523
76,1542
77,1566
78,1601
79,1601
80,1627
81,1643
82,1662
83,1684
84,1711
85,1725
86,1744
87,1765
88,1786
89,1818
90,1824
91,1850
92,1879
93,1888
94,1900
95,1930
96,1940
97,1962
98,1999
99,2012
100,2033
101,2043
102,2071
103,2087
104,2102
105,2148
106,2148
107,2160
108,2186
109,2212
110,2226
111,2256
112,2264
113,2296
114,2306
115,2325
116,2366
117,2370
118,2380
119,2417
120,2435
121,2443
122,2460
123,2481
124,2512
125,2522
126,2553
127,2589
128,2590
129,2601
130,2628
131,2646
132,2663
133,2695
134,2703
135,2722
136,2744
137,2770
138,2782
139,2806
140,2824
141,2841
142,2873
143,2885
144,2912
145,2923
146,2943
147,2967
148,2982
149,3025
150,3025
151,3049
152,3072
153,3090
154,3102
155,3120
156,3148
157,3174
158,3182
159,3204
160,3243
161,3244
162,3277
163,3281
164,3306
165,3322
166,3341
167,3365
168,3383
169,3406
170,3421
171,3454
172,3467
173,3486
174,3505
175,3529
176,3569
177,3569
178,3603
179,3603
180,3623
181,3650
182,3685
183,3685
184,3706
185,3722
186,3745
187,3761
188,3793
189,3803
190,3822
191,3841
192,3864
193,3899
194,3909
195,3928
196,3964
197,3973
198,3982
199,4003
200,4034
201,4059
202,4068
203,4083
204,4112
205,4129
206,4144
207,4167
208,4185
209,4222
210,4224
211,4248
212,4265
213,4292
214,4300
215,4335
216,4342
217,4366
218,4387
219,4401
220,4432
221,4444
222,4463
223,4480
224,4507
225,4548
226,4552
227,4566
228,4580
229,4601
230,4620
231,4655
232,4664
233,4695
234,4710
235,4731
236,4773
237,4774
238,4782
239,4805
240,4820
241,4849
242,4883
243,4883
244,4909
245,4931
246,4940
247,4964
248,4990
249,5005
250,5028
251,5059
252,5073
253,5094
254,5102
255,5126
256,5143
257,5163
258,5182
259,5214
260,5221
261,5241
262,5268
263,5282
264,5313
265,5324
266,5343
267,5369
268,5385
269,5427
270,5427
271,5441
272,5461
273,5488
274,5504
275,5533
276,5546
277,5575
278,5583
279,5608
280,5643
281,5649
282,5664
283,5703
284,5703
285,5721
286,5740
287,5760
288,5786
289,5813
290,5822
291,5861
292,5868
293,5882
294,5906
295,5927
296,5941
297,5973
298,5986
299,6005
300,6023
301,6042
302,6086
303,6086
304,6108
305,6127
306,6149
307,6165
308,6187
309,6201
310,6220
311,6247
312,6262
313,6293
314,6300
315,6327
316,6348
317,6377
318,6386
319,6407
320,6431
321,6454
322,6466
323,6481
324,6521
325,6523
326,6540
327,6566
328,6588
329,6605
330,6623
331,6658
332,6665
333,6694
334,6700
335,6730
336,6742
337,6763
338,6784
339,6801
340,6851
341,6851
342,6866
343,6885
344,6904
345,6923
346,6951
347,6971
348,6982
349,7004
350,7023
351,7056
352,7063
353,7084
354,7109
355,7121
356,7140
357,7177
358,7182
359,7214
360,7243
361,7247
362,7273
363,7280
364,7302
365,7328
366,7348
367,7364
368,7399
369,7402
370,7431
371,7451
372,7468
373,7498
374,7506
375,7527
376,7540
377,7564
378,7617
379,7620
380,7624
381,7640
382,7663
383,7680
384,7713
385,7721
386,7745
387,7766
388,7781
389,7829
390,7833
391,7843
392,7862
393,7887
394,7900
395,7920
396,7941
397,7970
398,7990
399,8004
