0,20
1,40
2,60
3,80
4,100
5,120
6,140
7,160
8,180
9,200
10,220
11,240
12,260
13,280
14,300
15,320
16,340
17,360
18,380
19,400
20,420
21,440
22,460
23,480
24,500
25,520
26,540
27,560
28,580
29,600
30,620
31,640
32,660
33,680
34,700
35,720
36,740
37,760
38,780
39,800
40,820
41,840
42,860
43,880
44,900
45,920
46,940
47,960
48,980
49,1000
50,1020
51,1040
52,1060
53,1080
54,1100
55,1120
56,1140
57,1160
58,1180
59,1200
60,1220
61,1240
62,1260
63,1280
64,1300
65,1320
66,1340
67,1360
68,1380
69,1400
70,1420
71,1440
72,1460
73,1480
74,1500
75,1520
76,1540
77,1560
78,1580
79,1600
80,1620
81,1640
82,1660
83,1680
84,1700
85,1720
86,1740
87,1760
88,1780
89,1800
90,1820
91,1840
92,1860
93,1880
94,1900
95,1920
96,1940
97,1960
98,1980
99,2000
100,2020
101,2040
102,2060
103,2080
104,2100
105,2120
106,2140
107,2160
108,2180
109,2200
110,2220
111,2240
112,2260
113,2280
114,2300
115,2320
116,2340
117,2360
118,2380
119,2400
120,2420
121,2440
122,2460
123,2480
124,2500
125,2520
126,2540
127,2560
128,2580
129,2600
130,2620
131,2640
132,2660
133,2680
134,2700
135,2720
136,2740
137,2760
138,2780
139,2800
140,2820
141,2840
142,2860
143,2880
144,2900
145,2920
146,2940
147,2960
148,2980
149,3000
150,3020
151,3040
152,3060
153,3080
154,3100
155,3120
156,3140
157,3160
158,3180
159,3200
160,3220
161,3240
162,3260
163,3280
164,3300
165,3320
166,3340
167,3360
168,3380
169,3400
170,3420
171,3440
172,3460
173,3480
174,3500
175,3520
176,3540
177,3560
178,3580
179,3600
180,3620
181,3640
182,3660
183,3680
184,3700
185,3720
186,3740
187,3760
188,3780
189,3800
190,3820
191,3840
192,3860
193,3880
194,3900
195,3920
196,3940
197,3960
198,3980
199,4000
200,4020
201,4040
202,4060
203,4080
204,4100
205,4120
206,4140
207,4160
208,4180
209,4200
210,4220
211,4240
212,4260
213,4280
214,4300
215,4320
216,4340
217,4360
218,4380
219,4400
220,4420
221,4440
222,4460
223,4480
224,4500
225,4520
226,4540
227,4560
228,4580
229,4600
230,4620
231,4640
232,4660
233,4680
234,4700
235,4720
236,4740
237,4760
238,4780
239,4800
240,4820
241,4840
242,4860
243,4880
244,4900
245,4920
246,4940
247,4960
248,4980
249,5000
250,5020
251,5040
252,5060
253,5080
254,5100
255,5120
256,5140
257,5160
258,5180
259,5200
260,5220
261,5240
262,5260
263,5280
264,5300
265,5320
266,5340
267,5360
268,5380
269,5400
270,5420
271,5440
272,5460
273,5480
274,5500
275,5520
276,5540
277,5560
278,5580
279,5600
280,5620
281,5640
282,5660
283,5680
284,5700
285,5720
286,5740
287,5760
288,5780
289,5800
290,5820
291,5840
292,5860
293,5880
294,5900
295,5920
296,5940
297,5960
298,5980
299,6000
300,6020
301,6040
302,6060
303,6080
304,6100
305,6120
306,6140
307,6160
308,6180
309,6200
310,6220
311,6240
312,6260
313,6280
314,6300
315,6320
316,6340
317,6360
318,6380
319,6400
320,6420
321,6440
322,6460
323,6480
324,6500
325,6520
326,6540
327,6560
328,6580
329,6600
330,6620
331,6640
332,6660
333,6680
334,6700
335,6720
336,6740
337,6760
338,6780
339,6800
340,6820
341,6840
342,6860
343,6880
344,6900
345,6920
346,6940
347,6960
348,6980
349,7000
350,7020
351,7040
352,7060
353,7080
354,7100
355,7120
356,7140
357,7160
358,7180
359,7200
360,7220
361,7240
362,7260
363,7280
364,7300
365,7320
366,7340
367,7360
368,7380
369,7400
370,7420
371,7440
372,7460
373,7480
374,7500
375,7520
376,7540
377,7560
378,7580
379,7600
380,7620
381,7640
382,7660
383,7680
384,7700
385,7720
386,7740
387,7760
388,7780
389,7800
390,7820
391,7840
392,7860
393,7880
394,7900
395,7920
396,7940
397,7960
398,7980
399,8000
