0,23
1,43
2,60
3,81
4,105
5,124
6,145
7,168
8,195
9,203
10,229
11,244
12,263
13,284
14,314
15,330
16,342
17,376
18,383
19,404
20,431
21,450
22,474
23,487
24,500
25,532
26,540
27,567
28,587
29,611
30,636
31,641
32,665
33,690
34,704
35,729
36,745
37,766
38,785
39,802
40,825
41,842
42,873
43,885
44,905
45,931
46,956
47,961
48,989
49,1002
50,1023
51,1052
52,1063
53,1085
54,1107
55,1121
56,1145
57,1170
58,1188
59,1207
60,1235
61,1252
62,1269
63,1289
64,1308
65,1350
66,1350
67,1365
68,1381
69,1408
70,1429
71,1448
72,1460
73,1487
74,1503
75,1529
76,1546
77,1562
78,1588
79,1605
80,1630
81,1654
82,1661
83,1691
84,1710
85,1720
86,1758
87,1766
88,1787
89,1821
90,1821
91,1848
92,1868
93,1903
94,1906
95,1924
96,1942
97,1966
98,2012
99,2020
100,2029
101,2059
102,2074
103,2082
104,2109
105,2140
106,2140
107,2168
108,2180
109,2209
110,2223
111,2244
112,2260
113,2295
114,2301
115,2335
116,2351
117,2360
118,2388
119,2410
120,2426
121,2445
122,2462
123,2484
124,2502
125,2531
126,2544
127,2573
128,2583
129,2605
130,2624
131,2650
132,2668
133,2681
134,2708
135,2724
136,2780
137,2782
138,2784
139,2808
140,2827
141,2845
142,2860
143,2881
144,2914
145,2932
146,2953
147,2965
148,3004
149,3013
150,3023
151,3064
152,3064
153,3089
154,3101
155,3124
156,3150
157,3163
158,3185
159,3209
160,3254
161,3254
162,3265
163,3288
164,3304
165,3342
166,3342
167,3361
168,3402
169,3410
170,3428
171,3440
172,3484
173,3485
174,3506
175,3527
176,3541
177,3577
178,3585
179,3629
180,3630
181,3643
182,3660
183,3685
184,3731
185,3733
186,3745
187,3760
188,3780
189,3808
190,3831
191,3848
192,3866
193,3880
194,3912
195,3924
196,3955
197,3964
198,3993
199,4004
200,4030
201,4046
202,4067
203,4115
204,4118
205,4128
206,4146
207,4163
208,4205
209,4205
210,4223
211,4250
212,4268
213,4296
214,4300
215,4328
216,4354
217,4365
218,4385
219,4401
220,4428
221,4451
222,4466
223,4495
224,4505
225,4522
226,4552
227,4573
228,4585
229,4612
230,4630
231,4649
232,4685
233,4685
234,4703
235,4723
236,4743
237,4772
238,4781
239,4805
240,4822
241,4840
242,4870
243,4883
244,4927
245,4927
246,4940
247,4961
248,4989
249,5005
250,5029
251,5057
252,5075
253,5082
254,5102
255,5158
256,5158
257,5160
258,5192
259,5204
260,5244
261,5244
262,5262
263,5281
264,5308
265,5341
266,5344
267,5361
268,5389
269,5406
270,5431
271,5440
272,5481
273,5484
274,5506
275,5520
276,5544
277,5577
278,5584
279,5637
280,5638
281,5645
282,5668
283,5690
284,5703
285,5723
286,5740
287,5766
288,5782
289,5810
290,5823
291,5845
292,5862
293,5888
294,5917
295,5930
296,5952
297,5961
298,5983
299,6007
300,6024
301,6044
302,6060
303,6105
304,6105
305,6120
306,6140
307,6160
308,6205
309,6207
310,6220
311,6240
312,6269
313,6288
314,6300
315,6345
316,6345
317,6360
318,6390
319,6409
320,6422
321,6445
322,6479
323,6488
324,6507
325,6522
326,6540
327,6595
328,6597
329,6603
330,6627
331,6640
332,6661
333,6694
334,6723
335,6723
336,6742
337,6772
338,6784
339,6816
340,6822
341,6848
342,6860
343,6889
344,6907
345,6932
346,6940
347,6967
348,6983
349,7008
350,7024
351,7064
352,7075
353,7083
354,7101
355,7134
356,7157
357,7161
358,7195
359,7214
360,7251
361,7256
362,7262
363,7289
364,7312
365,7350
366,7350
367,7371
368,7386
369,7407
370,7430
371,7445
372,7463
373,7481
374,7534
375,7537
376,7549
377,7560
378,7598
379,7608
380,7635
381,7651
382,7661
383,7682
384,7706
385,7722
386,7751
387,7789
388,7789
389,7803
390,7820
391,7844
392,7863
393,7882
394,7916
395,7921
396,7954
397,7965
398,8014
399,8014
