0,1.0,4.626374728393555,6012.940267562866
1,1.0,4.805062608337402,6798.882210493088
2,2.4699999999999998,4.421679420471191,7499.686922550201
3,3.2399999999999998,4.536385777282715,8177.5611743927
4,1.0,nan,8708.47898387909
5,1.0,nan,9351.700049161911
6,1.0,nan,9934.983764886856
7,1.0,nan,10828.685995340347
8,1.0,nan,11513.427380084991
9,1.0,nan,12005.288549661636
10,1.0,nan,13003.74037528038
11,1.0,nan,13823.868661880493
12,1.0,nan,14229.081501245499
13,1.0,nan,15303.927559137344
14,6.710000000000001,4.316629054260254,15946.457023382187
15,1.0,nan,16308.679096221924
16,28.76,2.837665397644043,17556.644433259964
17,1.0,nan,18090.808648109436
18,1.0,nan,18693.3657143116
19,1.0,nan,19490.722395181656
20,24.959999999999997,3.0023898727416993,20573.218461036682
21,1.0,nan,20981.5780107975
22,37.47,2.358533423614502,21962.59160041809
23,36.93,2.391585800933838,22998.21929383278
24,1.0,9.435360772705078,23584.17184996605
25,1.0,9.468002264404296,24169.475845336914
26,1.0,10.1779626953125,24681.106820821762
27,41.28,2.186235363006592,25808.853705883026
28,1.0,10.088317419433594,26270.54273724556
29,1.0,9.664352703857421,26901.686399698257
30,1.0,nan,27388.64174103737
31,1.0,9.30234776611328,28227.538768053055
32,1.0,nan,28685.48321866989
33,1.0,nan,29715.463950634003
34,50.83,1.7733533660888672,30790.52361226082
35,1.0,nan,31490.323051452637
36,52.339999999999996,1.7321002182006835,32002.3755838871
37,1.0,nan,32392.43747639656
38,53.7,1.64715139503479,33907.92814040184
39,1.0,10.916187057495117,34399.73089289665
40,53.26,1.6834697170257569,35146.234607219696
41,54.66,1.6321278964996337,35618.0240521431
42,56.02,1.5724551097869872,36341.86837220192
43,1.0,nan,36704.27328658104
44,1.0,nan,37719.95472717285
45,57.56,1.5200277027130127,38522.0436565876
46,58.24,1.4930134140014648,39657.14803266525
47,56.730000000000004,1.5636827590942384,40122.36048269272
48,57.940000000000005,1.4922377727508545,40639.69117999077
49,1.0,nan,41018.8997592926
50,59.99,1.4340342765808105,42192.989362478256
51,59.599999999999994,1.470442465209961,42718.48320364952
52,59.68,1.4538033275604247,43326.22493433952
53,60.91,1.4121602642059325,44255.59871792793
54,60.68,1.4245889133453369,44739.8986427784
55,61.41,1.4004926776885986,45747.38306236267
56,1.0,12.4412025390625,46038.39950799942
57,62.019999999999996,1.3854995937347412,47117.16590690613
58,62.260000000000005,1.3918254863739015,47961.169179439545
59,61.7,1.4216916694641113,48305.45169186592
60,62.839999999999996,1.3591279556274414,49727.88971710205
61,60.23,1.4910645935058593,50061.45348453522
62,60.39,1.5054985542297363,50526.68390750885
63,57.87,1.6529983295440673,51307.57742810249
64,59.53000000000001,1.547292742919922,52013.57047867775
65,1.0,nan,52989.99486756325
66,1.0,nan,54100.30912208557
67,63.59,1.3540917018890382,55372.89613342285
68,63.53,1.3645240406036376,56075.59460783005
69,63.739999999999995,1.359910301208496,56837.82470917702
70,64.21,1.3501390815734864,58433.80012202263
71,63.04,1.4004699394226074,59138.13726115227
72,63.49,1.4054334438323974,59759.905534267426
73,63.959999999999994,1.3726809356689453,60537.50064754486
74,64.49000000000001,1.3598248844146728,61916.44626545906
75,63.72,1.4222451515197754,62373.45334458351
76,64.86,1.3562089435577394,63714.61670398712
77,63.09,1.483882572555542,64185.391537189484
78,64.59,1.374571206665039,65072.67676138878
79,64.66,1.4051255598068237,65673.93646979332
80,65.16,1.3944651710510254,66228.50762057304
81,64.95,1.4037174041748046,67022.27714800835
82,65.44,1.3903072559356688,68547.7334010601
83,63.62,1.512246516227722,68972.5050394535
84,65.4,1.40576231880188,69685.125187397
85,65.49000000000001,1.396708302307129,70488.97284579277
86,65.79,1.400681286239624,71413.44577932358
87,65.14999999999999,1.4833792573928832,71746.12232279778
88,65.74,1.4380174505233765,72655.6227209568
89,64.82,1.4930888446807862,73022.3461318016
90,65.09,1.4879536861419678,73817.27242803574
91,65.89,1.4698233016967774,74744.21793532372
92,66.35,1.4518565017700196,75980.07966828346
93,65.05,1.5000583267211913,76345.61733031273
94,65.75999999999999,1.473977074432373,77225.09996080399
95,64.78,1.586828674697876,77797.74866080284
96,66.06,1.5161830276489259,78979.53686022758
97,65.31,1.546599407196045,79255.66669726372
98,65.08,1.5460004333496093,79996.40435481071
99,65.86999999999999,1.524481665802002,80496.30804681778
100,66.4,1.5416198089599609,81337.51461219788
101,66.8,1.5105054977416992,81843.8190293312
102,66.12,1.5338698596954345,82414.2468161583
103,66.47999999999999,1.5357990913391113,83902.83994960785
104,65.09,1.6383959007263185,84477.08995366096
105,65.46,1.6414987073898315,84900.60926413536
106,66.35,1.5963343170166016,85328.56088900566
107,66.47,1.5619664594650269,86038.93021798134
108,66.69,1.555097362136841,86614.11518073082
109,66.86,1.571547206878662,87761.57562732697
110,66.09,1.6383995483398437,88006.97199964523
111,66.9,1.6049522590637206,88931.14819979668
112,66.82000000000001,1.614061244392395,89380.36801552773
113,67.22,1.5999741134643555,90104.92576766014
114,67.01,1.6109159271240234,91613.33267855644
115,65.72,1.7159331489562988,92106.4455063343
116,66.38,1.6828206203460694,92556.02757072449
117,66.71000000000001,1.6429699340820312,93565.23633956909
118,66.75,1.673829097366333,94423.22538042068
119,66.28,1.737567625617981,94735.39385414124
120,66.89,1.688146382522583,95455.00453734398
121,67.24,1.689409898376465,96651.20321536064
122,66.28,1.740335691833496,97136.92016792297
123,66.9,1.7207073015213012,97606.8904736042
124,66.91,1.702990134048462,98185.90541243553
125,66.73,1.7008179698944093,99757.36518883705
