133,"[4, 8, 4, 15, 15]",46
134,"[6, 3, 6, 21, 2]",38
135,"[25, 25, 6, 4, 3]",63
136,"[26, 2, 36, 4, 4]",72
137,"[3, 10, 10, 30, 10]",63
138,"[15, 4, 6, 6, 11]",42
139,"[3, 3, 25, 1, 10]",42
140,"[8, 13, 4, 22, 8]",55
141,"[5, 27, 7, 4, 38]",81
142,"[4, 13, 3, 5, 3]",28
143,"[6, 4, 2, 4, 4]",20
144,"[3, 1, 25, 5, 2]",36
145,"[2, 26, 22, 4, 4]",58
146,"[9, 2, 9, 7, 39]",66
147,"[4, 8, 4, 15, 15]",46
148,"[11, 4, 11, 4, 2]",32
149,"[3, 1, 10, 3, 3]",20
150,"[27, 13, 6, 3, 5]",54
151,"[3, 41, 6, 22, 2]",74
152,"[13, 3, 12, 3, 1]",32
153,"[7, 4, 7, 20, 4]",42
154,"[3, 32, 5, 5, 2]",47
155,"[27, 6, 4, 3, 9]",49
156,"[10, 10, 10, 41, 2]",73
157,"[5, 5, 3, 23, 23]",59
158,"[4, 24, 33, 2, 5]",68
159,"[3, 6, 1, 10, 7]",27
160,"[28, 4, 21, 8, 4]",65
161,"[15, 15, 7, 4, 3]",44
162,"[44, 3, 3, 33, 13]",96
163,"[4, 34, 5, 5, 12]",60
164,"[25, 3, 13, 5, 5]",51
165,"[26, 4, 44, 10, 2]",86
166,"[11, 29, 11, 7, 4]",62
167,"[4, 12, 35, 2, 8]",61
168,"[5, 23, 9, 5, 45]",87
169,"[46, 7, 4, 7, 4]",68
170,"[3, 3, 26, 26, 1]",59
171,"[12, 4, 4, 45, 6]",71
172,"[4, 3, 36, 5, 5]",53
173,"[3, 3, 21, 3, 22]",52
174,"[2, 7, 4, 7, 4]",24
175,"[16, 16, 3, 13, 10]",58
176,"[11, 11, 11, 3, 13]",49
177,"[28, 15, 7, 5, 38]",93
178,"[7, 5, 7, 3, 5]",27
179,"[6, 4, 4, 2, 2]",18
180,"[5, 5, 1, 23, 10]",44
181,"[8, 4, 22, 8, 4]",46
182,"[25, 7, 4, 3, 25]",64
183,"[29, 3, 3, 3, 9]",47
184,"[2, 10, 38, 4, 4]",58
185,"[11, 6, 3, 6, 11]",37
186,"[13, 3, 33, 6, 4]",59
187,"[4, 24, 2, 7, 12]",49
188,"[29, 5, 8, 5, 15]",62
189,"[16, 26, 4, 22, 14]",82
190,"[5, 7, 41, 7, 3]",63
191,"[4, 33, 2, 11, 4]",54
192,"[5, 7, 4, 3, 1]",20
193,"[21, 5, 2, 5, 10]",43
194,"[11, 29, 11, 3, 11]",65
195,"[3, 8, 26, 4, 8]",49
196,"[5, 4, 27, 34, 23]",93
197,"[3, 6, 4, 35, 3]",51
198,"[14, 42, 6, 6, 2]",70
199,"[5, 5, 3, 3, 1]",17
200,"[13, 2, 33, 1, 9]",58
201,"[7, 3, 21, 7, 3]",41
202,"[15, 15, 27, 14, 6]",77
203,"[5, 6, 4, 44, 6]",65
204,"[11, 4, 11, 11, 4]",41
205,"[12, 25, 25, 5, 25]",92
206,"[4, 6, 6, 4, 6]",26
207,"[7, 44, 3, 36, 7]",97
208,"[5, 4, 12, 2, 8]",31
209,"[5, 9, 5, 28, 3]",50
210,"[4, 2, 22, 43, 43]",114
211,"[6, 3, 6, 24, 1]",40
212,"[12, 13, 4, 4, 25]",58
213,"[7, 4, 38, 3, 11]",63
214,"[12, 22, 12, 12, 3]",61
215,"[4, 45, 15, 4, 5]",73
216,"[6, 3, 8, 29, 5]",51
217,"[9, 6, 17, 17, 4]",53
218,"[3, 7, 4, 3, 33]",50
219,"[23, 2, 4, 4, 5]",38
220,"[3, 6, 13, 26, 3]",51
221,"[27, 2, 2, 9, 1]",41
222,"[11, 10, 7, 39, 3]",70
223,"[23, 8, 4, 30, 11]",76
224,"[7, 4, 4, 12, 5]",32
225,"[6, 34, 4, 14, 4]",62
226,"[5, 3, 5, 5, 3]",21
227,"[2, 24, 24, 27, 13]",90
228,"[7, 4, 6, 3, 25]",45
229,"[41, 7, 2, 8, 4]",62
230,"[9, 5, 15, 15, 3]",47
231,"[35, 4, 35, 12, 2]",88
232,"[3, 11, 11, 22, 11]",58
233,"[6, 6, 12, 2, 12]",38
234,"[5, 22, 5, 7, 4]",43
235,"[4, 2, 2, 27, 2]",37
236,"[25, 36, 2, 7, 13]",83
237,"[4, 8, 4, 26, 5]",47
238,"[4, 6, 41, 2, 5]",58
239,"[4, 3, 1, 3, 3]",14
240,"[2, 13, 2, 4, 4]",25
241,"[9, 22, 2, 9, 9]",51
242,"[3, 10, 12, 36, 1]",62
243,"[10, 7, 28, 4, 22]",71
244,"[8, 5, 15, 15, 6]",49
245,"[5, 4, 45, 3, 25]",82
246,"[6, 4, 26, 6, 4]",46
247,"[3, 5, 5, 3, 1]",17
248,"[12, 6, 3, 37, 2]",60
249,"[44, 5, 5, 2, 7]",63
250,"[4, 8, 4, 32, 3]",51
251,"[10, 24, 10, 24, 30]",98
252,"[11, 5, 25, 11, 3]",55
253,"[4, 20, 12, 2, 11]",49
254,"[5, 22, 5, 44, 44]",120
255,"[28, 15, 8, 5, 7]",63
256,"[5, 8, 3, 3, 3]",22
257,"[34, 2, 8, 4, 8]",56
258,"[5, 16, 16, 3, 5]",45
259,"[6, 2, 45, 6, 3]",62
260,"[3, 24, 10, 1, 10]",48
261,"[40, 14, 4, 4, 11]",73
262,"[26, 3, 12, 3, 2]",46
263,"[28, 5, 3, 5, 33]",74
264,"[23, 2, 11, 7, 4]",47
265,"[23, 8, 5, 6, 4]",46
266,"[36, 4, 14, 3, 3]",60
267,"[14, 4, 5, 40, 5]",68
268,"[3, 5, 5, 3, 1]",17
269,"[6, 3, 2, 9, 9]",29
270,"[26, 10, 26, 10, 34]",106
271,"[3, 8, 29, 4, 8]",52
272,"[5, 15, 15, 6, 4]",45
273,"[7, 5, 3, 13, 21]",49
274,"[4, 2, 24, 11, 4]",45
275,"[5, 25, 7, 4, 3]",44
276,"[26, 23, 6, 6, 13]",74
277,"[3, 3, 3, 1, 7]",17
278,"[37, 4, 8, 4, 2]",55
279,"[41, 10, 2, 10, 29]",92
280,"[27, 11, 14, 6, 4]",62
281,"[6, 4, 6, 12, 2]",30
282,"[5, 5, 3, 33, 3]",49
283,"[2, 2, 4, 4, 23]",35
284,"[2, 10, 7, 12, 3]",34
285,"[22, 8, 4, 15, 15]",64
286,"[26, 7, 4, 39, 4]",80
287,"[45, 24, 4, 4, 12]",89
288,"[5, 3, 5, 5, 6]",24
289,"[4, 7, 10, 10, 27]",58
290,"[11, 11, 33, 3, 7]",65
291,"[5, 4, 44, 2, 8]",63
292,"[5, 9, 5, 3, 20]",42
293,"[14, 4, 6, 6, 2]",32
294,"[3, 1, 11, 25, 3]",43
295,"[4, 6, 3, 2, 26]",41
296,"[2, 13, 21, 43, 43]",122
297,"[5, 3, 5, 34, 23]",70
298,"[24, 4, 35, 24, 13]",100
299,"[11, 3, 11, 8, 39]",72
300,"[30, 6, 9, 6, 17]",68
301,"[18, 13, 5, 13, 3]",52
302,"[8, 5, 4, 6, 6]",29
303,"[3, 5, 5, 3, 44]",60
304,"[4, 2, 2, 34, 1]",43
305,"[11, 7, 3, 22, 7]",50
306,"[4, 27, 14, 6, 3]",54
307,"[6, 4, 41, 6, 3]",60
308,"[4, 10, 10, 29, 10]",63
309,"[5, 11, 26, 24, 3]",69
310,"[14, 6, 6, 27, 4]",57
311,"[14, 7, 7, 3, 7]",38
312,"[5, 4, 2, 8, 4]",23
313,"[9, 21, 5, 15, 15]",65
314,"[4, 37, 4, 2, 32]",79
315,"[6, 3, 6, 1, 11]",27
316,"[4, 4, 28, 6, 3]",45
317,"[3, 10, 2, 10, 10]",35
318,"[3, 11, 22, 14, 3]",53
319,"[5, 5, 41, 2, 7]",60
320,"[5, 8, 5, 3, 26]",47
321,"[27, 13, 2, 24, 13]",79
322,"[25, 7, 4, 39, 3]",78
323,"[26, 34, 2, 4, 4]",70
324,"[6, 3, 6, 3, 1]",19
325,"[2, 1, 10, 6, 27]",46
326,"[3, 22, 7, 3, 14]",49
327,"[15, 6, 4, 3, 44]",72
328,"[11, 11, 11, 5, 5]",43
329,"[12, 4, 4, 4, 2]",26
330,"[5, 5, 3, 33, 22]",68
331,"[2, 27, 13, 6, 3]",51
332,"[35, 6, 3, 6, 12]",62
333,"[21, 25, 3, 8, 12]",69
334,"[5, 9, 5, 26, 4]",49
335,"[45, 5, 3, 3, 5]",61
336,"[6, 10, 2, 11, 10]",39
337,"[39, 5, 5, 30, 11]",90
338,"[8, 5, 4, 12, 2]",31
339,"[3, 3, 35, 1, 7]",49
340,"[4, 22, 8, 4, 44]",82
341,"[16, 16, 45, 6, 3]",86
342,"[7, 3, 6, 4, 3]",23
343,"[28, 13, 2, 4, 4]",51
344,"[3, 23, 23, 14, 3]",66
345,"[6, 24, 41, 6, 2]",79
346,"[26, 14, 3, 26, 10]",79
347,"[11, 11, 33, 11, 2]",68
348,"[12, 9, 5, 23, 9]",58
349,"[6, 46, 8, 5, 4]",69
350,"[3, 37, 6, 3, 6]",55
351,"[4, 2, 4, 4, 2]",16
352,"[1, 21, 5, 2, 1]",30
353,"[4, 4, 23, 1, 6]",38
354,"[29, 3, 7, 3, 15]",57
355,"[16, 3, 13, 3, 9]",44
356,"[33, 3, 10, 10, 3]",59
357,"[11, 25, 2, 10, 12]",60
358,"[5, 5, 28, 26, 14]",78
359,"[7, 5, 38, 7, 4]",61
360,"[8, 3, 3, 41, 3]",58
361,"[2, 8, 4, 8, 4]",26
362,"[3, 23, 5, 5, 1]",37
363,"[6, 3, 2, 1, 2]",14
364,"[3, 2, 34, 9, 9]",57
365,"[29, 10, 3, 35, 10]",87
366,"[13, 3, 5, 3, 5]",29
367,"[2, 23, 10, 6, 4]",45
368,"[21, 7, 5, 24, 15]",72
369,"[16, 7, 5, 4, 25]",57
370,"[45, 3, 13, 28, 3]",92
371,"[26, 14, 4, 6, 26]",76
372,"[7, 3, 5, 5, 3]",23
373,"[21, 2, 6, 3, 2]",34
374,"[10, 35, 1, 10, 7]",63
375,"[39, 4, 8, 4, 11]",66
376,"[6, 3, 6, 12, 3]",30
377,"[45, 24, 3, 3, 13]",88
378,"[2, 11, 4, 4, 32]",53
379,"[6, 4, 3, 5, 5]",23
380,"[2, 2, 2, 23, 1]",30
381,"[7, 12, 28, 3, 7]",57
382,"[4, 15, 15, 25, 3]",62
383,"[3, 22, 44, 44, 26]",139
384,"[14, 6, 5, 5, 4]",34
385,"[41, 6, 11, 11, 36]",105
386,"[12, 12, 4, 6, 6]",40
387,"[5, 5, 3, 3, 5]",21
388,"[6, 12, 33, 2, 10]",63
389,"[9, 5, 22, 9, 5]",50
390,"[8, 5, 4, 2, 2]",21
391,"[24, 44, 24, 3, 24]",119
392,"[2, 4, 20, 4, 5]",35
393,"[3, 6, 10, 1, 10]",30
394,"[14, 30, 11, 6, 3]",64
395,"[38, 3, 12, 2, 7]",62
396,"[26, 4, 8, 4, 16]",58
397,"[17, 4, 27, 28, 15]",91
398,"[5, 6, 6, 3, 3]",23
399,"[35, 23, 2, 11, 4]",75
